# Athena++ data at time=1.600000e-01  cycle=602  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3         Bcc1         Bcc2         Bcc3     
0037 -4.30664e-01  8.11749e-01  3.36058e-01 -1.81003e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.05874e-01  0.00000e+00
0038 -4.28711e-01  8.03106e-01  3.31059e-01 -1.80057e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.01553e-01  0.00000e+00
0039 -4.26758e-01  7.94513e-01  3.26110e-01 -1.79110e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.97256e-01  0.00000e+00
0040 -4.24805e-01  7.85970e-01  3.21212e-01 -1.78161e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.92985e-01  0.00000e+00
0041 -4.22852e-01  7.77479e-01  3.16364e-01 -1.77210e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.88739e-01  0.00000e+00
0042 -4.20898e-01  7.69041e-01  3.11567e-01 -1.76257e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.84520e-01  0.00000e+00
0043 -4.18945e-01  7.60658e-01  3.06823e-01 -1.75304e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.80329e-01  0.00000e+00
0044 -4.16992e-01  7.52329e-01  3.02130e-01 -1.74349e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.76165e-01  0.00000e+00
0045 -4.15039e-01  7.44057e-01  2.97489e-01 -1.73392e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.72029e-01  0.00000e+00
0046 -4.13086e-01  7.35842e-01  2.92900e-01 -1.72435e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.67921e-01  0.00000e+00
0047 -4.11133e-01  7.27683e-01  2.88364e-01 -1.71477e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.63842e-01  0.00000e+00
0048 -4.09180e-01  7.19583e-01  2.83879e-01 -1.70517e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.59791e-01  0.00000e+00
0049 -4.07227e-01  7.11540e-01  2.79447e-01 -1.69557e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.55770e-01  0.00000e+00
0050 -4.05273e-01  7.03556e-01  2.75067e-01 -1.68596e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.51778e-01  0.00000e+00
0051 -4.03320e-01  6.95630e-01  2.70738e-01 -1.67634e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.47815e-01  0.00000e+00
0052 -4.01367e-01  6.87764e-01  2.66461e-01 -1.66671e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.43882e-01  0.00000e+00
0053 -3.99414e-01  6.79956e-01  2.62236e-01 -1.65707e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.39978e-01  0.00000e+00
0054 -3.97461e-01  6.72208e-01  2.58062e-01 -1.64743e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.36104e-01  0.00000e+00
0055 -3.95508e-01  6.64519e-01  2.53939e-01 -1.63778e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.32260e-01  0.00000e+00
0056 -3.93555e-01  6.56890e-01  2.49866e-01 -1.62813e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.28445e-01  0.00000e+00
0057 -3.91602e-01  6.49321e-01  2.45844e-01 -1.61847e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.24660e-01  0.00000e+00
0058 -3.89648e-01  6.41811e-01  2.41873e-01 -1.60880e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.20906e-01  0.00000e+00
0059 -3.87695e-01  6.34361e-01  2.37951e-01 -1.59913e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.17180e-01  0.00000e+00
0060 -3.85742e-01  6.26970e-01  2.34078e-01 -1.58946e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.13485e-01  0.00000e+00
0061 -3.83789e-01  6.19639e-01  2.30255e-01 -1.57978e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.09820e-01  0.00000e+00
0062 -3.81836e-01  6.12368e-01  2.26481e-01 -1.57009e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.06184e-01  0.00000e+00
0063 -3.79883e-01  6.05156e-01  2.22756e-01 -1.56041e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.02578e-01  0.00000e+00
0064 -3.77930e-01  5.98004e-01  2.19078e-01 -1.55071e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.99002e-01  0.00000e+00
0065 -3.75977e-01  5.90911e-01  2.15449e-01 -1.54102e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.95455e-01  0.00000e+00
0066 -3.74023e-01  5.83877e-01  2.11867e-01 -1.53132e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.91939e-01  0.00000e+00
0067 -3.72070e-01  5.76903e-01  2.08332e-01 -1.52161e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.88451e-01  0.00000e+00
0068 -3.70117e-01  5.69987e-01  2.04843e-01 -1.51191e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.84994e-01  0.00000e+00
0069 -3.68164e-01  5.63130e-01  2.01402e-01 -1.50220e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.81565e-01  0.00000e+00
0070 -3.66211e-01  5.56333e-01  1.98006e-01 -1.49249e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.78166e-01  0.00000e+00
0071 -3.64258e-01  5.49593e-01  1.94656e-01 -1.48277e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.74797e-01  0.00000e+00
0072 -3.62305e-01  5.42912e-01  1.91351e-01 -1.47305e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.71456e-01  0.00000e+00
0073 -3.60352e-01  5.36290e-01  1.88090e-01 -1.46333e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.68145e-01  0.00000e+00
0074 -3.58398e-01  5.29725e-01  1.84875e-01 -1.45361e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.64863e-01  0.00000e+00
0075 -3.56445e-01  5.23218e-01  1.81703e-01 -1.44389e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.61609e-01  0.00000e+00
0076 -3.54492e-01  5.16769e-01  1.78575e-01 -1.43416e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.58385e-01  0.00000e+00
0077 -3.52539e-01  5.10378e-01  1.75490e-01 -1.42443e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.55189e-01  0.00000e+00
0078 -3.50586e-01  5.04044e-01  1.72448e-01 -1.41470e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.52022e-01  0.00000e+00
0079 -3.48633e-01  4.97767e-01  1.69449e-01 -1.40497e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.48883e-01  0.00000e+00
0080 -3.46680e-01  4.91546e-01  1.66491e-01 -1.39523e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.45773e-01  0.00000e+00
0081 -3.44727e-01  4.85382e-01  1.63575e-01 -1.38550e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.42691e-01  0.00000e+00
