# Athena++ data at time=2.000000e-01  cycle=779  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3         Bcc1         Bcc2         Bcc3     
0037 -4.30664e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0038 -4.28711e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0039 -4.26758e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0040 -4.24805e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0041 -4.22852e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0042 -4.20898e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0043 -4.18945e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0044 -4.16992e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0045 -4.15039e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0046 -4.13086e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0047 -4.11133e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0048 -4.09180e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0049 -4.07227e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0050 -4.05273e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0051 -4.03320e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0052 -4.01367e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0053 -3.99414e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0054 -3.97461e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0055 -3.95508e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0056 -3.93555e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0057 -3.91602e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0058 -3.89648e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0059 -3.87695e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0060 -3.85742e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0061 -3.83789e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0062 -3.81836e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0063 -3.79883e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0064 -3.77930e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0065 -3.75977e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0066 -3.74023e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0067 -3.72070e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0068 -3.70117e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0069 -3.68164e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0070 -3.66211e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0071 -3.64258e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0072 -3.62305e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0073 -3.60352e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0074 -3.58398e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0075 -3.56445e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0076 -3.54492e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0077 -3.52539e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0078 -3.50586e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0079 -3.48633e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0080 -3.46680e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0081 -3.44727e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0082 -3.42773e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0083 -3.40820e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0084 -3.38867e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0085 -3.36914e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0086 -3.34961e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0087 -3.33008e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0088 -3.31055e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0089 -3.29102e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0090 -3.27148e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0091 -3.25195e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0092 -3.23242e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0093 -3.21289e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0094 -3.19336e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0095 -3.17383e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0096 -3.15430e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0097 -3.13477e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0098 -3.11523e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0099 -3.09570e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0100 -3.07617e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0101 -3.05664e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0102 -3.03711e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0103 -3.01758e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0104 -2.99805e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0105 -2.97852e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0106 -2.95898e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0107 -2.93945e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0108 -2.91992e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0109 -2.90039e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0110 -2.88086e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0111 -2.86133e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0112 -2.84180e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0113 -2.82227e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0114 -2.80273e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0115 -2.78320e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0116 -2.76367e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0117 -2.74414e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0118 -2.72461e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0119 -2.70508e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0120 -2.68555e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0121 -2.66602e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0122 -2.64648e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0123 -2.62695e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0124 -2.60742e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0125 -2.58789e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0126 -2.56836e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0127 -2.54883e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0128 -2.52930e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0129 -2.50977e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0130 -2.49023e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0131 -2.47070e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0132 -2.45117e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0133 -2.43164e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0134 -2.41211e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0135 -2.39258e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0136 -2.37305e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0137 -2.35352e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0138 -2.33398e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0139 -2.31445e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0140 -2.29492e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0141 -2.27539e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0142 -2.25586e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0143 -2.23633e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0144 -2.21680e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0145 -2.19727e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0146 -2.17773e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00000e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0147 -2.15820e-01  1.08000e+00  9.50000e-01  1.20000e+00  1.00001e-02  5.00000e-01  1.12838e+00  1.01554e+00  5.64190e-01
0148 -2.13867e-01  1.08001e+00  9.50014e-01  1.19998e+00  1.00076e-02  5.00004e-01  1.12838e+00  1.01555e+00  5.64197e-01
0149 -2.11914e-01  1.08049e+00  9.50716e-01  1.19917e+00  1.03996e-02  5.00222e-01  1.12838e+00  1.01625e+00  5.64582e-01
0150 -2.09961e-01  1.09406e+00  9.70815e-01  1.17656e+00  2.10031e-02  5.06113e-01  1.12838e+00  1.03545e+00  5.75252e-01
0151 -2.08008e-01  1.19611e+00  1.13598e+00  1.00558e+00  9.26971e-02  5.45943e-01  1.12838e+00  1.17526e+00  6.52922e-01
0152 -2.06055e-01  1.35067e+00  1.39769e+00  7.83357e-01  1.77611e-01  5.93117e-01  1.12838e+00  1.38435e+00  7.69085e-01
0153 -2.04102e-01  1.37752e+00  1.44436e+00  6.78357e-01  2.17721e-01  6.15401e-01  1.12838e+00  1.41827e+00  7.87928e-01
0154 -2.02148e-01  1.40179e+00  1.48693e+00  6.88452e-01  2.12788e-01  6.12660e-01  1.12838e+00  1.45090e+00  8.06055e-01
0155 -2.00195e-01  1.40577e+00  1.49429e+00  6.93255e-01  2.10562e-01  6.11423e-01  1.12838e+00  1.45802e+00  8.10009e-01
0156 -1.98242e-01  1.40613e+00  1.49492e+00  6.97090e-01  2.09688e-01  6.10938e-01  1.12838e+00  1.45738e+00  8.09653e-01
0157 -1.96289e-01  1.40476e+00  1.49248e+00  6.93416e-01  2.11549e-01  6.11972e-01  1.12838e+00  1.45455e+00  8.08085e-01
0158 -1.94336e-01  1.39933e+00  1.48290e+00  6.85636e-01  2.14074e-01  6.13375e-01  1.12838e+00  1.44777e+00  8.04318e-01
0159 -1.92383e-01  1.39648e+00  1.47788e+00  6.81912e-01  2.14964e-01  6.13869e-01  1.12838e+00  1.44478e+00  8.02656e-01
0160 -1.90430e-01  1.39680e+00  1.47844e+00  6.82204e-01  2.14860e-01  6.13811e-01  1.12838e+00  1.44516e+00  8.02867e-01
0161 -1.88477e-01  1.39931e+00  1.48288e+00  6.85755e-01  2.13826e-01  6.13237e-01  1.12838e+00  1.44807e+00  8.04481e-01
0162 -1.86523e-01  1.40307e+00  1.48954e+00  6.91276e-01  2.12015e-01  6.12230e-01  1.12838e+00  1.45284e+00  8.07135e-01
0163 -1.84570e-01  1.40369e+00  1.49066e+00  6.92351e-01  2.11518e-01  6.11954e-01  1.12838e+00  1.45390e+00  8.07723e-01
0164 -1.82617e-01  1.40317e+00  1.48973e+00  6.91679e-01  2.11686e-01  6.12048e-01  1.12838e+00  1.45333e+00  8.07404e-01
0165 -1.80664e-01  1.40076e+00  1.48546e+00  6.88120e-01  2.12937e-01  6.12743e-01  1.12838e+00  1.45013e+00  8.05629e-01
0166 -1.78711e-01  1.39875e+00  1.48192e+00  6.85073e-01  2.14084e-01  6.13380e-01  1.12838e+00  1.44734e+00  8.04077e-01
0167 -1.76758e-01  1.39869e+00  1.48182e+00  6.84958e-01  2.14124e-01  6.13402e-01  1.12838e+00  1.44726e+00  8.04031e-01
0168 -1.74805e-01  1.39934e+00  1.48297e+00  6.85909e-01  2.13755e-01  6.13197e-01  1.12838e+00  1.44817e+00  8.04540e-01
0169 -1.72852e-01  1.40138e+00  1.48657e+00  6.88916e-01  2.12674e-01  6.12597e-01  1.12838e+00  1.45091e+00  8.06062e-01
0170 -1.70898e-01  1.40231e+00  1.48821e+00  6.90257e-01  2.12231e-01  6.12351e-01  1.12838e+00  1.45209e+00  8.06719e-01
0171 -1.68945e-01  1.40222e+00  1.48805e+00  6.90137e-01  2.12286e-01  6.12381e-01  1.12838e+00  1.45195e+00  8.06642e-01
0172 -1.66992e-01  1.40131e+00  1.48646e+00  6.88847e-01  2.12739e-01  6.12633e-01  1.12838e+00  1.45077e+00  8.05981e-01
0173 -1.65039e-01  1.39988e+00  1.48392e+00  6.86783e-01  2.13441e-01  6.13023e-01  1.12838e+00  1.44890e+00  8.04944e-01
0174 -1.63086e-01  1.39960e+00  1.48342e+00  6.86381e-01  2.13579e-01  6.13099e-01  1.12838e+00  1.44852e+00  8.04734e-01
0175 -1.61133e-01  1.39977e+00  1.48373e+00  6.86646e-01  2.13490e-01  6.13050e-01  1.12838e+00  1.44874e+00  8.04854e-01
0176 -1.59180e-01  1.40070e+00  1.48538e+00  6.88003e-01  2.13023e-01  6.12791e-01  1.12838e+00  1.44996e+00  8.05531e-01
0177 -1.57227e-01  1.40151e+00  1.48680e+00  6.89142e-01  2.12624e-01  6.12569e-01  1.12838e+00  1.45102e+00  8.06120e-01
0178 -1.55273e-01  1.40154e+00  1.48686e+00  6.89156e-01  2.12618e-01  6.12566e-01  1.12838e+00  1.45107e+00  8.06149e-01
0179 -1.53320e-01  1.40131e+00  1.48645e+00  6.88757e-01  2.12758e-01  6.12643e-01  1.12838e+00  1.45076e+00  8.05975e-01
0180 -1.51367e-01  1.40055e+00  1.48510e+00  6.87594e-01  2.13164e-01  6.12869e-01  1.12838e+00  1.44974e+00  8.05410e-01
0181 -1.49414e-01  1.40021e+00  1.48450e+00  6.87081e-01  2.13338e-01  6.12966e-01  1.12838e+00  1.44929e+00  8.05163e-01
0182 -1.47461e-01  1.40023e+00  1.48455e+00  6.87146e-01  2.13312e-01  6.12951e-01  1.12838e+00  1.44933e+00  8.05184e-01
0183 -1.45508e-01  1.40056e+00  1.48512e+00  6.87668e-01  2.13127e-01  6.12848e-01  1.12838e+00  1.44977e+00  8.05426e-01
